"user_id","created_at","screen_name","text","source","favorite_count","state","happiness"
"x1558448960",2018-12-16 15:22:59,"EcHo_baLLglove","It’s cold outside make sure you nab the dropped EcHo #hoodie.
https://t.co/bVGUEWn6nS https://t.co/f32r53KBiH","Twitter for iPhone",1,"Illinois",-0.248891198048206
"x951324379446640640",2018-12-16 15:22:59,"picklenocucmber","@nograysonnogood He probably strained it for months on end but that’s none of my business","Twitter for iPhone",1,"Illinois",-0.1875
"x861655835084288000",2018-12-16 15:22:59,"kytastebuds","@gwo4 Thank you!!","Twitter Web Client",1,"Illinois",0.288675134594813
"x820845373027741698",2018-12-16 15:22:59,"TimothyHendley","Creating a team so dm to join won’t announce anything else","Twitter for iPhone",3,"Illinois",0.21650635094611
"x820845373027741698",2018-12-16 15:22:59,"TimothyHendley","Creating a team so dm to join won’t announce anything else","Twitter for iPhone",3,"Illinois",0.21650635094611
"x820845373027741698",2018-12-16 15:22:59,"TimothyHendley","Creating a team so dm to join won’t announce anything else","Twitter for iPhone",3,"Illinois",0.21650635094611
"x1032622510083399680",2018-12-16 15:22:59,"Bobolinks11","@Suntimes Jailbird Rudy","Twitter for Android",1,"Illinois",0
"x1546228674",2018-12-16 15:22:59,"LaurenFeichter1","Taking my kids to see the Grinch today. Thoughts and prayers will be accepted during this time as it’s a gamble if 2 will cooperate","Twitter for iPhone",1,"Illinois",0.178670306361131
"x1043825475456573440",2018-12-16 15:22:59,"t_rex618","Broooooo this was a perfect perfect perfect ass time to ariana grande her bitch ass with that basic ""thank you, next"" line https://t.co/z8HwhyIiHK","Twitter for Android",1,"Illinois",0.144337567297406
"x799424433622552576",2018-12-16 15:22:59,"blazie_m","Iran’s Fingerprints on Judea/Samaria Terrorist Attacks https://t.co/toy4JJcpjw via @pamelageller","Twitter for iPhone",1,"Illinois",-0.387298334620742
"x16681880",2018-12-16 15:22:58,"NChristie_OH","Rut-Busting Tip of the Week for 12.16.18 at the Make A Change blog: Give for its own reward. https://t.co/4oNahXHfWQ https://t.co/oxmbG8dMCv","TweetDeck",1,"Illinois",0.0192929252116487
"x1073616357609082881",2018-12-16 15:22:58,"wasabivibes","only person that can hate on me is me.","Twitter for iPhone",1,"Illinois",-0.05
"x121665245",2018-12-16 15:22:58,"3cargm","@realDonaldTrump @FoxNews So now YOU are quoting one sided news????","Twitter for iPhone",1,"Illinois",-0.316227766016838
"x1025895638242918400",2018-12-16 15:22:58,"Phoenix42505497","@nullifidian222 @remnantofisrae1 @rupejonner2 @AtyHans @TVictorinus @TakeThatDarwin @Avic_Wins @lightofthecross @GreekVikingX @AdamBlackstar @GodDanC @FeatherEW @JoeMDodd85 @JasperMallis @PhilipHunn1 @SilverDollar48 @HumanGayAtheist @Friendof_Darwin @AnctNightmare @HumanistTim @Dwyertd @YECTranslator @DanielRosario_1 @JulieAMcLean @TheophilusPrime @quendonian @Yhwh_TheLord @therealcreasey @007k_jackson @neverMindProdu3 @milnez @GregCampNC @macca2514 @Intell3ctualize @drew_woodley @c_element6 @jaxcarys @Notbuyingthisbs @MakiN47550299 @rockytech @EvanLHarris2 @eldrave20 @MattyP77 @Crymea1 @SticksMix @Ah_Science @godFreeWorld @MarkRaffles @LukeAnglindoor @every Catholics disagree...they really do think its his blood &amp; flesh...but  Christians do not.","Twitter Lite",1,"Illinois",0
"x527076366",2018-12-16 15:22:58,"brittneyguev3","I love sleeping 💤 I could sleep all dayyyyy","Twitter for iPhone",1,"Illinois",0.265165042944955
"x2163643566",2018-12-16 15:22:58,"A1LuhCalvin93","I don’t trust anybody and everybody cooking 🥘","Twitter for iPhone",1,"Illinois",0.176776695296637
"x175276054",2018-12-16 15:22:58,"MyNameIsBrand0n","“Cardi look sis, my boy offset really in love with you and yeah I know he fucked up in the past but him give a chance he’s one of the good ones” https://t.co/FybfkDZcv9","Twitter for iPhone",1,"Illinois",0.49483273183976
"x63779496",2018-12-16 15:22:57,"doniamae","@q_aurelius Wait, you don't do the hand thing, do you?","Twitter Web Client",1,"Illinois",-0.0753778361444409
"x957141307171966976",2018-12-16 15:23:01,"KaylynKistler","It's almost 2019 and I had a co-worker text me asking me to come over to his apartment to iron his shirt for him","Twitter for Android",1,"Indiana",0
"x1029563844",2018-12-16 15:23:00,"christylbillups","@ogwhiteboymike @djbadboybill Wow
That's a classic picture,
And coca cola is in the background","Twitter for Android",1,"Indiana",0.267261241912424
"x52502005",2018-12-16 15:23:00,"leslierdye","11 year old nephew's chorale Christmas show felt like funeral. Need more upbeat tunes. Thank goodness for ending with deck the halls.","Twitter Web Client",1,"Indiana",0.443443361963304
"x861655835084288000",2018-12-16 15:22:59,"kytastebuds","@gwo4 Thank you!!","Twitter Web Client",1,"Indiana",0.288675134594813
"x1005448194476597248",2018-12-16 15:22:59,"mandyTremmy","@nickykens The Santa Claus. They even have a bonus parent in that one","Twitter for Android",1,"Indiana",0.0909477216405446
"x1045367483396497409",2018-12-16 15:22:58,"ChipSailors","@vee_brownn Not amused","Twitter for iPhone",1,"Indiana",-0.25
"x210828226",2018-12-16 15:22:58,"Stoneysyxx","And fuck up anything that comes my way.","Twitter for iPhone",1,"Indiana",-0.353553390593274
"x936964100562731008",2018-12-16 15:22:58,"Moonlig59930673","Great idea... Madam https://t.co/WxUUmF2zsI","Twitter for Android",1,"Indiana",0.192929252116487
"x38908544",2018-12-16 15:22:57,"oddgrrl","@realDonaldTrump Goddamn broken record. Every. Effing. Day.","Twitter for iPhone",1,"Indiana",-0.3198664553711
"x781540879345397760",2018-12-16 15:22:57,"AFrenchFrye21","It seems like nearly everyone at work is going through some fo... More for Cancer https://t.co/futlBj2sCM","Twittascope",1,"Indiana",-0.202564146826108
"x1897239480",2018-12-16 15:22:56,"6nsinvt","Meaningless 🙄🙄 https://t.co/kYWlUz6xAO","Twitter for iPhone",1,"Indiana",-0.306186217847897
"x222580864",2018-12-16 15:22:55,"Istarune","@LazzleDazzler I think the new Eirika is cute, and her abilities are interesting.","Twitter Web Client",1,"Indiana",0.804315284526582
"x15855194",2018-12-16 15:22:55,"brawl2099","@chickenboo23 @kitten_mobile Did you send him a pic of hubby?","Twitter for Android",2,"Indiana",0.0301511344577764
"x15855194",2018-12-16 15:22:55,"brawl2099","@chickenboo23 @kitten_mobile Did you send him a pic of hubby?","Twitter for Android",2,"Indiana",0.0301511344577764
"x274070089",2018-12-16 15:22:54,"HannahMarie_32","You earthy Capricorns are not particularly effusive when it co... More for Capricorn https://t.co/LhvcBrdyfu","Twittascope",1,"Indiana",-0.0138048935225811
"x3165990244",2018-12-16 15:22:54,"jwasports","@roxybernstein Loved the hockey reference last night. Completely threw @BillWalton for a loop.","Twitter for iPhone",1,"Indiana",0.176140776345079
"x803798446452965376",2018-12-16 15:22:53,"Sweeeet_____","I’m not okay.","Twitter for iPhone",1,"Indiana",0
"x2786541931",2018-12-16 15:22:53,"Joi_Not_Joy_","@MuffyACrosswire You were fine","Twitter for iPhone",1,"Indiana",0.125
"x32314912",2018-12-16 15:22:53,"JockinRonB","I hate when people are mean to Nardwuar https://t.co/0bqcBAe4UH","Twitter for iPhone",1,"Indiana",-0.208012573584461
"x1406161934",2018-12-16 15:22:56,"bobbrietzke","No class! https://t.co/A8wVTRzRmE","Twitter for iPhone",1,"Iowa",0
"x18601259",2018-12-16 15:22:54,"Firesnakious","@drphiliplee1 @Nicovel0 @agirlcalledlina Theresa May is conflicted. On one hand she hates porn and wants to ban it all, on the other hand, she does like a good Brexit.","Twitter Web Client",1,"Iowa",-0.252942451411297
"x303498146",2018-12-16 15:22:45,"rossmurtle3","@copperbird7 @Dani_L_Sage @PadiHenderson ""Getting out"" just validates the person's feeling of abandonment. Be there. Listen. Understand. And be patient. Don't forget to love.","Twitter for Android",1,"Iowa",0.304634720569532
"x2591827626",2018-12-16 15:22:44,"LaciwhiteLaci","@DavidGravel What the heck bud? I thought I was the sprint car person involved in drag racing. I race a Impala.  :)  good going bud","Twitter for Android",1,"Iowa",0.0461498278993592
"x1056880521492480000",2018-12-16 15:22:37,"DsMsHaRk","@JohnLegere @christinalegere Somebody say gratis","Twitter for iPhone",1,"Iowa",0
"x3336512538",2018-12-16 15:22:34,"NFVtwolverton","Congratulations to @NFVtigerhawks wrestlers!  Team champs at North Linn yesterday!  Good job to Coach @pedersen1985 and the whole team!  #proudtobenfv","Twitter Web Client",1,"Iowa",0.205042599596859
"x277428334",2018-12-16 15:22:33,"THE_RAJ14","If people don't know what Arsenal DNA is.
This right here epitomizes it.","Twitter for Android",1,"Iowa",0.195230676467507
"x87359825",2018-12-16 15:22:28,"Shaggy_Rodgers_","@PixelCole On hard?","Twitter for iPhone",1,"Iowa",-0.144337567297406
"x30361327",2018-12-16 15:22:28,"donj51","@realDonaldTrump @FoxNews Just say no to drugs.","Twitter for iPhone",1,"Iowa",0
"x1034856428471758849",2018-12-16 15:22:21,"kay_dougs21","@Mertalbeach123 Love you too 💕💕","Twitter for iPhone",1,"Iowa",0.375
"x264487376",2018-12-16 15:22:20,"processfairy","@jeffrey_atkins1 @amusedbrit Our resumes, evidently, are similar. Isn’t it funny that we view energy so differently? 

I’ve worked for 3 oil companies and believe relying on developing and delivering more fossil fuels is dangerous and short-sighted.

I am an environmentalist AND developer. Renewables rock.","Twitter for iPhone",1,"Iowa",0.0265001641961462
"x872794133966065664",2018-12-16 15:22:11,"JohnSprecher1","@realDonaldTrump @FoxNews How does Starr know? Has he talked to Mueller?","Twitter for Android",1,"Iowa",0
"x623202709",2018-12-16 15:22:09,"TellyZuniga","@CoachK_Bell I’m with you coach: Scottie all day long!","Twitter for iPhone",1,"Iowa",0
"x272446855",2018-12-16 15:22:09,"nitin5_acc","@kumkumpandey @Headspace @andypuddicombe Well Done!!!","Twitter for iPhone",1,"Iowa",0.357770876399966
"x1147143475",2018-12-16 15:22:06,"Hargis89Jessica","Preparing for disruption from the start allows you to handle t... More for Pisces https://t.co/X4Fw8Vnx0W","Twittascope",1,"Iowa",-0.123397964271561
"x726906582013898752",2018-12-16 15:22:06,"dhadzikadunic03","Go back to rehab @lilxanfuhyobih","Twitter for iPhone",1,"Iowa",0
"x1009286263",2018-12-16 15:22:03,"JoeThePirate2","I liked a @YouTube video https://t.co/PQ7ZkKHUIs Hermitcraft VI 773 Cabin On The Hill","Google",1,"Iowa",0.125
"x881055290",2018-12-16 15:22:02,"TheFalsettoMan","Bears winning the division today","Twitter for iPhone",1,"Iowa",0.335410196624968
"x1052277446706384896",2018-12-16 15:22:01,"Knappb14","They do but gops don't follow the laws. https://t.co/9swPdDHqLq","Twitter Lite",1,"Iowa",0
"x24551429",2018-12-16 15:22:01,"Beachnut10","@realDonaldTrump Shut down Fake Fox!","Twitter for iPhone",1,"Iowa",-0.782623792124926
"x576825502",2018-12-16 15:23:00,"__Treyates","I wanna thank me for being me at all times","Twitter for iPhone",1,"Kansas",0.158113883008419
"x19746184",2018-12-16 15:22:59,"IMSavvy","@ClaraSorrenti YES! ve vill CRUSH anyvun who dares disagree vif us!!!","Twitter for iPad",1,"Kansas",0.032842712474619
"x2178933920",2018-12-16 15:22:55,"jonesmarkesse","Original M&amp;M on your soundcloud","Twitter for iPhone",1,"Kansas",0
"x993656662362935298",2018-12-16 15:22:52,"TGODSav","@dvmnjavi @Dre_Jus_DGAF If only it really worked like that","Twitter for iPhone",1,"Kansas",0.226133508433323
"x46226256",2018-12-16 15:22:51,"bromassawe","@CJMcCollum What u speaking in tongue now?","Twitter for Android",1,"Kansas",0
"x818652813169283072",2018-12-16 15:22:48,"da_boy_rome101","When you have a girl that you can text/talk to from 10am to 10pm, you better keep her 🤷‍♀️","Twitter for iPhone",1,"Kansas",0.275298880644674
"x18379911",2018-12-16 15:22:46,"EricRiveracueba","900am class/discussion 1045 service","Twitter for Android",1,"Kansas",0.2
"x34929057",2018-12-16 15:22:46,"knssradio","Bomb-sniffing dogs are in high demand - https://t.co/ysWcO6KPxj via @knssradio","Twitter Web Client",1,"Kansas",-0.601337794302955
"x963803739109785601",2018-12-16 15:22:45,"BullokD","@RamonaCousins3 @FotoulaB @MarybethMkprudz @TennisChik I forgot to RSVP about that wedding reception...so please put me on the list.❤️from your #POstables Mom! I'll bring the cookies!😀","Twitter Web Client",1,"Kansas",0.147211764433302
"x125183578",2018-12-16 15:22:42,"UrStIcKyFaCe06","Several countries owe reparations not just theUSA.This should be fought in the United Nations, but we all that this will never happen because someone has to fill up the jails, flip burgers, and be indebted to the... https://t.co/87TRCgeVsp","Facebook",1,"Kansas",-0.00885220119188049
"x743256307277324289",2018-12-16 15:22:40,"SPNLoveBot","And don’t judge the outcome. Any win is a huge win when it’s yours. There is victory in even the attempt at courage. - Kim","Cheap Bots, Done Quick!",2,"Kansas",0.219346332955102
"x743256307277324289",2018-12-16 15:22:40,"SPNLoveBot","And don’t judge the outcome. Any win is a huge win when it’s yours. There is victory in even the attempt at courage. - Kim","Cheap Bots, Done Quick!",2,"Kansas",0.219346332955102
"x360662168",2018-12-16 15:22:36,"Brent_Madison","@XRPMichaelB I’m here to make money. The community is cool, but I’m not hanging my hat on just that.","Twitter for iPhone",1,"Kansas",0.368957904481524
"x1028625061",2018-12-16 15:22:35,"mmhill3788","I want to know who I am truly voting for then I can make an informed decision. I know who @realDonaldTrump is and cast my vote informed, I want to know who the hidden ones are don't you? Maybe not? Hmm. https://t.co/9caIZCuYZg","Twitter for Android",1,"Kansas",-0.0240472542793524
"x461729505",2018-12-16 15:22:35,"wildnfreesoul","@realDonaldTrump @FoxNews Hahaha the man that lied and drug out something and wasted Millions of Dollars on a failed Impeachment, this is an actual criminal investigation for corruption and collusion. Totally different and more serious Traitor!","Twitter for Android",1,"Kansas",-0.734981191793776
"x52572840",2018-12-16 15:22:32,"nihaojasmine","Y'all need to do to Prada what China did to Dolce &amp; Gabbana and cancel this shit https://t.co/CsZ8r27fhJ","Twitter for iPhone",1,"Kansas",-0.312771621085612
"x100858779",2018-12-16 15:22:27,"dchicdesigns","Design crush 🌲🙌🏻 https://t.co/DRF9odwTF1","Twitter for iPhone",1,"Kansas",-0.377964473009227
"x358555424",2018-12-16 15:22:21,"TinyDancer95","@CassiMurry I didn’t do anything. Margaret on the other hand, she’s mouthy.","Twitter for iPhone",2,"Kansas",0
"x358555424",2018-12-16 15:22:21,"TinyDancer95","@CassiMurry I didn’t do anything. Margaret on the other hand, she’s mouthy.","Twitter for iPhone",2,"Kansas",0
"x277433701",2018-12-16 15:22:19,"Onflood_","Sigh Arsenal.. game wey person nurture since yesterday","Twitter for Android",1,"Kansas",0.0218779599482357
"x992734691475247105",2018-12-16 15:22:17,"FrankAustinJr1","WORK!!! https://t.co/NyPTFgQH1O","Twitter for Android",1,"Kansas",0.136421582460817
"x467051212",2018-12-16 15:22:14,"apturner197141","Big deal","Twitter for iPhone",1,"Kansas",0.353553390593274
"x3627027254",2018-12-16 15:23:01,"DANIELSON4955","@realDonaldTrump We the people love you, praying for you always 🙏","Twitter for iPhone",2,"Kentucky",0.268793601114312
"x3627027254",2018-12-16 15:23:01,"DANIELSON4955","@realDonaldTrump We the people love you, praying for you always 🙏","Twitter for iPhone",2,"Kentucky",0.268793601114312
"x254359296",2018-12-16 15:23:01,"TheIanHarper","I finally got some work done and got back to editing!  Here’s a quick look at the new episode of Live From This Comfy Chair that will be up this Thursday featuring a duet with my fiancée,… https://t.co/pWip8Wlo0f","Instagram",1,"Kentucky",0.372388923215787
"x3280683169",2018-12-16 15:23:01,"Kelly78941","We are selling our rental property in Westmoreland. It has been completely remodel including a brand new metal roof. Painted inside and out . Brand new flooring. Basically everything is new. The home is listed with... https://t.co/TUQyCIWFEt","Facebook",1,"Kentucky",0.377292418891591
"x561730628",2018-12-16 15:23:00,"Mr_Rutherford","Hadn't run a timed mile in 5 or 6 months, and my PR was running one in 6:18 over the summer. Still been going to the gym, but haven't focused on running as much. Timed a mile today, and I ran it in 7:20.

Time to get back to work.","Twitter Web Client",1,"Kentucky",-0.0893528275463078
"x276184249",2018-12-16 15:22:59,"KYHuangs","Heading up to Cincinnati for last root canal of the year. Bengals vs Raiders @BGSportsNation https://t.co/rAb90zgH9n","Twitter for iPhone",2,"Kentucky",0
"x276184249",2018-12-16 15:22:59,"KYHuangs","Heading up to Cincinnati for last root canal of the year. Bengals vs Raiders @BGSportsNation https://t.co/rAb90zgH9n","Twitter for iPhone",2,"Kentucky",0
"x1025036447743729664",2018-12-16 15:22:59,"Jonah__Witt","This is a fireable offense https://t.co/49TNADVnT8","Twitter for iPhone",1,"Kentucky",-0.166666666666667
"x297632357",2018-12-16 15:22:58,"Waddupbeautiful","People be talking to me &amp; I don’t be listening . I hear you tho 🤷🏾‍♀️","Twitter for iPhone",1,"Kentucky",0
"x821159282645356544",2018-12-16 15:22:57,"pmkcch1","@realDonaldTrump Too bad a sitting President can’t served an arrest warrant.","Twitter for iPhone",1,"Kentucky",-0.360843918243516
"x2712709408",2018-12-16 15:22:56,"QueenalsoCelia","Dove Cameron a dit: « Everyone should learn to kiss their friends without it being romantic, it will only affect your life positively ». Et elle a super raison","Twitter for iPhone",1,"Kentucky",0.402225886303656
"x3080961538",2018-12-16 15:22:55,"_tooshae","I’m not bragging I’m just reflecting... I made my biggest sale today and immediately started balling my eyes out. Like couldn’t even begin to control it. 

I dont know if that’s normal or if I’m just an art mom of 3 in December feeling so so overwhelmed with gratitude. Or both?!","Twitter for iPhone",1,"Kentucky",0.12630200452822
"x2572686575",2018-12-16 15:22:54,"eeeeeeeeemoney","Hell mf no that shit is NOT fair. Putting her on the spot and making her clearly uncomfortable in front of THOUSANDS of people? Bye you manipulative ass cheater https://t.co/EK9LAiLAFL","Twitter for iPhone",1,"Kentucky",-0.111018626018282
"x15034500",2018-12-16 15:22:54,"LadyBoss502","We are having a dessert bake off at work Friday and I’m trying to decide what I’m making besides  my Fireball fudge 🤔 something quick but yummy!!","Twitter for iPhone",1,"Kentucky",0.264764113342964
"x1029964554",2018-12-16 15:22:52,"nikaswatts11","If you understand where this is from I love you https://t.co/RhVjivzvn8","Twitter for iPhone",1,"Kentucky",0.467707173346743
"x39059123",2018-12-16 15:22:51,"Buddythereddog","@tweetypie54 @Palmolive_S_Pan @SassyCassyCat @jschwartz71 @WalkandWatch @cagans76 @yoshineale @DaisyTheDog2 @timhoyt14 @dame_agnes @Brici161 @3phibotticelli @SantasCat @JeffyTheCat @NorahNell @parham1961 @3coolkatz @peemail @luvpug25 @iggiesrule89 @ToddyFur @7trekky @bunniemommie @casalindi Not until December 28th","Twitter for Android",1,"Kentucky",-0.179605302026775
"x1011699832677961740",2018-12-16 15:22:51,"KOGMAGA18","@MsAvaArmstrong @MirandaSalcido1 The thing about using the word “ANTIFA” just goes to show how STUPID the protesters under this name really are because they don’t know the TRUE MEANING lol I use it because it demonstrates their stupidity... lol","Twitter for iPhone",1,"Kentucky",-0.205342399703019
"x494169389",2018-12-16 15:22:50,"itssyaraa","i still have a lot to do and im so tired w ma 3m yokhlsso rah ebkee","Twitter for iPhone",1,"Kentucky",-0.18190171877725
"x41268944",2018-12-16 15:22:50,"TLoko_09","I liked a @YouTube video https://t.co/QcDWYmk5SU Boosie Badazz - ""Love Yo Family"" (Official Video)","Google",1,"Kentucky",0.303169531295416
"x23645972",2018-12-16 15:22:49,"StefaniWright","Let yourself have some fun today. The instinctive Aries Moon a... More for Sagittarius https://t.co/KFq61L5VLR","Twittascope",1,"Kentucky",0.171248827520267
"x20791010",2018-12-16 15:22:49,"peterf1994","So fuckin frustrating!!! Play like that for longer and we would've got something! Bissouma not starting is baffling and daylight robbery #BHAFC","Twitter for Android",1,"Kentucky",-0.184189906504847
"x782372509",2018-12-16 15:22:48,"DonaldGaw","Sometimes I wish for 
a few dull moments!","Facebook",1,"Kentucky",-0.760139789775539
"x2590240164",2018-12-16 15:23:03,"paytonmoreaux","i’m going to marry @paytonmoreaux 

... i wouldn’t complain https://t.co/LgzC6zHiVr","Twitter for iPhone",1,"Louisiana",-0.00252551286084109
"x1081824631",2018-12-16 15:23:02,"JessicaLeeGauth","@Sublime_sorrows Why you going quiet 🤫","Twitter for iPhone",1,"Louisiana",0.306186217847897
"x1877952715",2018-12-16 15:23:02,"TheRealMaiii","My heart ❤️❤️❤️ https://t.co/oCnGbmFOP4","Twitter for iPhone",1,"Louisiana",0
"x793621230179975169",2018-12-16 15:23:02,"CharnieceA","I really need my nails and toes done ☹️","Twitter for iPhone",1,"Louisiana",0
"x965480260371279872",2018-12-16 15:23:02,"ivan86786426","@jnvlacey No I am not aware of that and I despise a child abuser. I don’t agree with there doctrine. If abuse is going on by all means let’s expose it but let’s not infringe on there religious rights just because we disagree","Twitter for iPhone",1,"Louisiana",0.0996043500725833
"x926340666606718977",2018-12-16 15:23:01,"RAIDERMADE408","@_SJPeace_ The cow whisperer!!","Twitter for Android",1,"Louisiana",0
"x3064457367",2018-12-16 15:23:01,"TayyIsabelle","The apparent inability of people to hold up their end of agree... More for Virgo https://t.co/snRFPexLAg","Twittascope",1,"Louisiana",-0.0393815186785137
"x729306734",2018-12-16 15:23:00,"CoachWesley1","GREEN WAVE 🌊 Mania was everywhere in Orlando. Even the Orlando P D got in on it..!! https://t.co/qyVTy8JOoL","Twitter for iPhone",1,"Louisiana",-0.0922698564505272
"x4478958561",2018-12-16 15:23:00,"CrumbyVh","@realDonaldTrump @FoxNews You are a buffoon.  Judge Roy Bean would have gotten rid of you back in the days. Your time is up. #Resign https://t.co/bvkYkNxZpi","Twitter for Android",1,"Louisiana",-0.168897493551059
"x83975981",2018-12-16 15:23:00,"dustinmacdonald","How big is your #SupportNetwork? To avoid #burnout, regularly evaluate the size and quality of your own support network and take steps to expand it. By building a strong support network you can buffer yourself against crisis or trauma to be more resilient. https://t.co/0Mwnud0GP5","Buffer",1,"Louisiana",0.124100516457886
"x1436685151",2018-12-16 15:23:00,"Bravesoul79","@sportsfeedia How many wins his team got tho","Twitter for Android",1,"Louisiana",0.176776695296637
"x3318198007",2018-12-16 15:23:00,"Spicywienerprod","SWP
#SpicyWienerProductions 

Wants you to meet SavageVapeSiren ""My Happiness is Your Only Dream""

Follow @
@SavageVapeSiren

Get a video @
https://t.co/QbkXfCyNRy

#SWPwebcams
https://t.co/6qFhcuc43u

#nsfw #cam #camgirl #MIGirlz #FantasyDivas #Spicysgirls #CB4G https://t.co/tmNiZ99nmv","Twitter Media Studio",1,"Louisiana",0.0312347523777212
"x495662454",2018-12-16 15:23:00,"lildp97","College got me waking up in the morning like I got assignments due","Twitter for iPhone",1,"Louisiana",0.138675049056307
"x965899262348419073",2018-12-16 15:22:59,"Markav3li","Oh.. Gooners are trailing...","Twitter Lite",1,"Louisiana",0
"x3075762421",2018-12-16 15:22:58,"BCLongbeach","Great way to start the day! @TGBrews https://t.co/3HVXiPKyue","Twitter for iPhone",1,"Louisiana",0.111387755644007
"x1042148997228621824",2018-12-16 15:22:58,"rusty_hodge","@rollbarann @AngryandAsian The only team that gets on my nerves more than the Patriots is the Ravens!","Twitter for Android",1,"Louisiana",-0.17462565002616
"x260585302",2018-12-16 15:22:57,"justcallmeprec","My la baby ❤️ https://t.co/y9XXCgL5Pq","Twitter for iPhone",1,"Louisiana",0.2
"x3351761113",2018-12-16 15:22:56,"Azairah_","You often struggle to maintain healthy boundaries when it come... More for Libra https://t.co/vVSZGQ20Wc","Twittascope",1,"Louisiana",0
"x1556815165",2018-12-16 15:22:56,"shorty0406","You tend to view most emotions as distractions. Nevertheless, ... More for Aries https://t.co/fLMM6xN4ZT","Twittascope",1,"Louisiana",0
"x2595246079",2018-12-16 15:22:55,"_lvonel","Tasha Cobbs - For Your Glory 🙌🏽","Twitter for iPhone",2,"Louisiana",0.335410196624968
"x2595246079",2018-12-16 15:22:55,"_lvonel","Tasha Cobbs - For Your Glory 🙌🏽","Twitter for iPhone",2,"Louisiana",0.335410196624968
"x2875947061",2018-12-16 15:23:02,"JEMPradio","Pink Floyd - Floydian Slip 12-16-18 Seg 2 #Phish https://t.co/s9i3jkbCBt","Radio.co now playing",1,"Maine",-0.0721687836487032
"x2746412813",2018-12-16 15:22:56,"ed_edkobby","Imagine waiting for Arsenal to cash out lewl","Twitter for Android",1,"Maine",0.14142135623731
"x2746412813",2018-12-16 15:22:09,"ed_edkobby","@ewuramaa_x the game is the game my dear😂😂","Twitter for Android",1,"Maine",0.166666666666667
"x2813521730",2018-12-16 15:22:56,"DeportingDemons","@FinisRubatosis @GoodDoctorLinda @HerDemonIcCat Perfect idea.","Twitter for Android",1,"Maine",0.335410196624968
"x160544196",2018-12-16 15:22:48,"mjguff","At our happy place for the Holidays. https://t.co/A9lrgMgXOj","Twitter for iPhone",1,"Maine",0.154687534565662
"x1073183631949094912",2018-12-16 15:22:44,"Rajput7192","Network very slow in sant nagar burari delhi   take strike action 
@airtel
@virusvikcky 
@rajputs_rocky 
@miss_gujrat420","Twitter for Android",2,"Maine",-0.715480093857182
"x1073183631949094912",2018-12-16 15:22:44,"Rajput7192","Network very slow in sant nagar burari delhi   take strike action 
@airtel
@virusvikcky 
@rajputs_rocky 
@miss_gujrat420","Twitter for Android",2,"Maine",-0.715480093857182
"x747817655562801152",2018-12-16 15:22:41,"eldemar_o","@PoliticsSense @KC05918589 good grief has she got her mojo back ??????????????","Twitter Web Client",1,"Maine",0
"x3816270973",2018-12-16 15:22:33,"tayaroseeee","Find somewhere to jot down your thoughts since they’re likely ... More for Aquarius https://t.co/jQcFwpTnTM","Twittascope",1,"Maine",0
"x559249437",2018-12-16 15:22:31,"rachelconnn","Best summer of my mf life https://t.co/mAYqzjJ3eP","Twitter for iPhone",1,"Maine",0.150755672288882
"x3782873543",2018-12-16 15:22:25,"haneyohaney","@realDonaldTrump How do you get to be as feckin old as you are and not understand how anything works??","Twitter for iPhone",1,"Maine",-0.286769667338202
"x241420481",2018-12-16 15:22:22,"iRun_uChase_","@Finessin_Lonnie True I was just being funny lol","Twitter for iPhone",1,"Maine",0.48
"x152382452",2018-12-16 15:22:22,"Domdabombdotcom","@hellokimmycakes It is so yummy 😂","Twitter for iPhone",1,"Maine",0.357770876399966
"x2922073956",2018-12-16 15:22:19,"WealthyTK","Your family values might prevent you from expressing your true... More for Leo https://t.co/eQ2ZqHzoQD","Twittascope",1,"Maine",-0.0431402922580659
"x2927990003",2018-12-16 15:22:19,"DannyUpInMaine","@realDonaldTrump @FoxNews What type of Judge comes to a definitive conclusion without seeing any evidence?","Twitter for Android",3,"Maine",0.154919333848297
"x2927990003",2018-12-16 15:22:19,"DannyUpInMaine","@realDonaldTrump @FoxNews What type of Judge comes to a definitive conclusion without seeing any evidence?","Twitter for Android",3,"Maine",0.154919333848297
"x2927990003",2018-12-16 15:22:19,"DannyUpInMaine","@realDonaldTrump @FoxNews What type of Judge comes to a definitive conclusion without seeing any evidence?","Twitter for Android",3,"Maine",0.154919333848297
"x2849080181",2018-12-16 15:22:17,"ItsMikexD","@MikebDon Don’t cost","Twitter Lite",1,"Maine",0
"x219160190",2018-12-16 15:22:09,"CallDT","Part 2 of #WakeUpCall LIVE from PressRoom Pub Historic Herald Square featuring Coach Q of Syracuse Women's Basketball...

#PressRoomPub #Syracuse #Cuse #CNY #CentralNY #UpstateNY #CuseWBB #SyracuseBasketball #SyracuseWBB #sports #LiveYourDreams... https://t.co/GfCnGa3oi9","Facebook",1,"Maine",0.047366837688356
"x180932953",2018-12-16 15:22:02,"C_OnPoint","@OffsetYRN and @iamcardib is WACK AS FUCK!! take this shit to another country damn we dont care well i sure as hell dont... stunt public fisher lame-Os","Twitter for iPhone",1,"Maine",-0.558916446422797
"x234612596",2018-12-16 15:21:59,"RealMSavage","3 Points for @ChelseaFC 👍🏼👍🏼👍🏼","Twitter for iPhone",1,"Maine",0
