"user_id","created_at","screen_name","text","source","favorite_count","state","happiness"
"x899790638568361984",2018-12-18 08:25:56,"Notverycon","@WhiteHouse Nice umbrella 

The @realDonaldTrump hair never
leaves home without it","Twitter for Android",1,"Alabama",0.150755672288882
"x221119991",2018-12-18 08:25:02,"RSCHAN55","@SenSchumer @realDonaldTrump @SenateGOP you are lying Schumer, as most Dems are pron to do. If you cared about families and children why did you support the abortion of over 60 million unborn babies? The Bible says God knows these little ones before they are born. All Dems are guilty of this crime","Twitter for iPad",1,"Alabama",-0.231996469456148
"x209756228",2018-12-18 08:14:20,"CaseyPHudson","@RepSwalwell @realDonaldTrump He is not acting. He is running a crime family. It is a criminal organization.","Twitter Web Client",1,"Alabama",-0.1633546532343
"x622704649",2018-12-18 08:09:29,"JoshSmith200733","@Captain37176361 @realDonaldTrump Just as long as it sounds good to the voters is all that matters","Twitter for iPhone",1,"Alabama",0.1875
"x622704649",2018-12-18 05:55:36,"JoshSmith200733","@realDonaldTrump This is socialism right??","Twitter for iPhone",2,"Alabama",0.357770876399966
"x622704649",2018-12-18 05:55:36,"JoshSmith200733","@realDonaldTrump This is socialism right??","Twitter for iPhone",2,"Alabama",0.357770876399966
"x911359892",2018-12-18 07:33:54,"Shelton_VOL","@realDonaldTrump Mr. President I really wish you would understand that when you tweet stuff like this it undermines everything good you have done for this country.

As a supporter of your policies I am finding it hard to continue to defend such behavior. 

I hope you start to understand this soon","Twitter for Android",1,"Alabama",0.530583144627683
"x820827062902603776",2018-12-18 07:26:37,"FavataEllena","@bigredwavenow @realDonaldTrump @NSAGov @DIXIEDOODLE12 WOW!!!!!
That’s far out  to even imagine. Thanks. Continued in God’s protection Sir.","Twitter for iPhone",3,"Alabama",0.326744855530907
"x820827062902603776",2018-12-18 07:26:37,"FavataEllena","@bigredwavenow @realDonaldTrump @NSAGov @DIXIEDOODLE12 WOW!!!!!
That’s far out  to even imagine. Thanks. Continued in God’s protection Sir.","Twitter for iPhone",3,"Alabama",0.326744855530907
"x820827062902603776",2018-12-18 07:26:37,"FavataEllena","@bigredwavenow @realDonaldTrump @NSAGov @DIXIEDOODLE12 WOW!!!!!
That’s far out  to even imagine. Thanks. Continued in God’s protection Sir.","Twitter for iPhone",3,"Alabama",0.326744855530907
"x788522638062657536",2018-12-18 07:15:47,"meldu5","@mamasaurusof2 @ABC @Comey @POTUS @realDonaldTrump oh don't worry, he does spend all his time on presidential business!  The economy is the best it has been in decades, thanks to this president!  And Comey is as corrupt as they come!  Along with Hillary.  Their day is coming!","Twitter Web Client",1,"Alabama",0.0738887160270771
"x2768199002",2018-12-18 07:10:25,"calbro84","@freekev22 @realDonaldTrump When Obama had the house senate and presidency for his first two years he could have granted amnesty to all the illegal immigrants
They also could have delivered a better healthcare plan that even Republicans could have agreed to.
It was designed to fail.","Twitter for Android",1,"Alabama",-0.273122387587293
"x832753135496077312",2018-12-18 07:05:31,"Ironbutterfly55","@realDonaldTrump Deflecting from this 👇😠😠😠 https://t.co/zAoO5qBPoP","Twitter for Android",1,"Alabama",0
"x821125811436748800",2018-12-18 06:41:16,"GaleTStrong","Better listen, @GOP @HouseGOP @SenateGOP @senatemajldr @realDonaldTrump @VP   Poll: 92% of Democrats and 64% of Republicans support the concept of a Green New Deal https://t.co/BXrfT59ODh","Twitter Web Client",1,"Alabama",0.529237746757157
"x884923886760079362",2018-12-18 06:24:48,"CDubb_ATL","@RrsRyan @SweetBudman @realDonaldTrump Exactly!! https://t.co/Buc9mikAvW","Twitter for Android",12,"Alabama",0
"x884923886760079362",2018-12-18 06:24:48,"CDubb_ATL","@RrsRyan @SweetBudman @realDonaldTrump Exactly!! https://t.co/Buc9mikAvW","Twitter for Android",12,"Alabama",0
"x884923886760079362",2018-12-18 06:24:48,"CDubb_ATL","@RrsRyan @SweetBudman @realDonaldTrump Exactly!! https://t.co/Buc9mikAvW","Twitter for Android",12,"Alabama",0
"x884923886760079362",2018-12-18 06:24:48,"CDubb_ATL","@RrsRyan @SweetBudman @realDonaldTrump Exactly!! https://t.co/Buc9mikAvW","Twitter for Android",12,"Alabama",0
"x884923886760079362",2018-12-18 06:24:48,"CDubb_ATL","@RrsRyan @SweetBudman @realDonaldTrump Exactly!! https://t.co/Buc9mikAvW","Twitter for Android",12,"Alabama",0
"x884923886760079362",2018-12-18 06:24:48,"CDubb_ATL","@RrsRyan @SweetBudman @realDonaldTrump Exactly!! https://t.co/Buc9mikAvW","Twitter for Android",12,"Alabama",0
"x884923886760079362",2018-12-18 06:24:48,"CDubb_ATL","@RrsRyan @SweetBudman @realDonaldTrump Exactly!! https://t.co/Buc9mikAvW","Twitter for Android",12,"Alabama",0
"x884923886760079362",2018-12-18 06:24:48,"CDubb_ATL","@RrsRyan @SweetBudman @realDonaldTrump Exactly!! https://t.co/Buc9mikAvW","Twitter for Android",12,"Alabama",0
"x884923886760079362",2018-12-18 06:24:48,"CDubb_ATL","@RrsRyan @SweetBudman @realDonaldTrump Exactly!! https://t.co/Buc9mikAvW","Twitter for Android",12,"Alabama",0
"x884923886760079362",2018-12-18 06:24:48,"CDubb_ATL","@RrsRyan @SweetBudman @realDonaldTrump Exactly!! https://t.co/Buc9mikAvW","Twitter for Android",12,"Alabama",0
"x884923886760079362",2018-12-18 06:24:48,"CDubb_ATL","@RrsRyan @SweetBudman @realDonaldTrump Exactly!! https://t.co/Buc9mikAvW","Twitter for Android",12,"Alabama",0
"x884923886760079362",2018-12-18 06:24:48,"CDubb_ATL","@RrsRyan @SweetBudman @realDonaldTrump Exactly!! https://t.co/Buc9mikAvW","Twitter for Android",12,"Alabama",0
"x4833110842",2018-12-18 06:23:36,"Bobcat8403","@mr_e_guy @girl4_trump @KAG4All @realDonaldTrump @ROHLL5 @catturd2 @lilbulli1031 @ArizonaKayte @mitchellvii @grizzlemeister @PatriotJenn @AnnaApp91838450 @tweets4poppy @dbongino Very interesting. Isn’t he another member of the growing “ Kennedy DUI” club?  Why these people haven’t discovered Uber is a mystery to me.","Twitter for iPhone",2,"Alabama",0.14053513179562
"x4833110842",2018-12-18 06:23:36,"Bobcat8403","@mr_e_guy @girl4_trump @KAG4All @realDonaldTrump @ROHLL5 @catturd2 @lilbulli1031 @ArizonaKayte @mitchellvii @grizzlemeister @PatriotJenn @AnnaApp91838450 @tweets4poppy @dbongino Very interesting. Isn’t he another member of the growing “ Kennedy DUI” club?  Why these people haven’t discovered Uber is a mystery to me.","Twitter for iPhone",2,"Alabama",0.14053513179562
"x172794359",2018-12-18 06:23:16,"KevinBMelvin","@charliekirk11 @realDonaldTrump @KSRadio Well well, this isn’t  turning out like Matt told us.  How did he get this wrong?  Waiting for Matt to acknowledge this...","Twitter for iPhone",1,"Alabama",0.0900467687943171
"x923917937043533824",2018-12-18 06:23:04,"MrGetDat75","@RaineyJohnson21 @realDonaldTrump I love you 😂 i tried to tell that dummy this😂🙈. @realDonaldTrump https://t.co/UAAlVBcOfi","Twitter for Android",1,"Alabama",0.0393815186785137
"x118834118",2018-12-18 06:21:57,"Cenepk10","@sianetta @BonnieGranny @realDonaldTrump @POTUS Hear here.","Twitter for iPhone",1,"Alabama",0
"x118834118",2018-12-18 05:45:29,"Cenepk10","@SarahPalinUSA James Nobody ‘s Homey Comey lies with a straight face to the Zombies &amp; promises they’ll oust @realDonaldTrump ... #LockHimUp .  His body language betrayed him when he got a real question from Catherine Herridge - look like she punched him","Twitter for iPhone",1,"Alabama",0.0423925703777055
"x190108253",2018-12-18 06:18:33,"thomasataylo","LMFAOOOOOO https://t.co/dBfZ4qloPU","Twitter for iPhone",1,"Alabama",0
"x968919626",2018-12-18 06:12:13,"LaurenAiyer","Imagining YOU trying to bring a defamation claim into a court of law is laughable. Open a book Donny and stop saying random stuff you KNOW is incorrect just because it riles and whips up your base. https://t.co/MrHE80vl3u","Twitter for iPhone",1,"Alabama",-0.19652927094581
"x927222123537616897",2018-12-18 06:10:47,"StevenFogg5","@realDonaldTrump Please look into the federal employees’ insurance program. The PBM is ripping us off. Check it out. This $ could be spent in other places. Do an audit. More than enough to cover border wall.","Twitter for iPhone",1,"Alabama",0.0164595291954297
"x927222123537616897",2018-12-18 06:11:22,"StevenFogg5","Thank you !! https://t.co/7xy7A6PETb","Twitter for iPhone",2,"Alabama",0.192929252116487
"x927222123537616897",2018-12-18 06:11:22,"StevenFogg5","Thank you !! https://t.co/7xy7A6PETb","Twitter for iPhone",2,"Alabama",0.192929252116487
"x1013090362838142976",2018-12-18 06:10:09,"MarkoBroadus","@GithJoe @HouseMo97874345 @realDonaldTrump @TrumpPence45 @RealJamesWoods @BenoitAllard3 @DiamondandSilk @GenFlynn R U Say'n another American Revolution????? Just askin???","Twitter for Android",2,"Alabama",0
"x1013090362838142976",2018-12-18 06:10:09,"MarkoBroadus","@GithJoe @HouseMo97874345 @realDonaldTrump @TrumpPence45 @RealJamesWoods @BenoitAllard3 @DiamondandSilk @GenFlynn R U Say'n another American Revolution????? Just askin???","Twitter for Android",2,"Alabama",0
"x1013090362838142976",2018-12-18 05:26:00,"MarkoBroadus","@newman_roo @patrici86062051 @realDonaldTrump @marthamaccallum @trish_regan I guess bashing someone's with hate is a sense of humor, his grandchildren get bullied,all the things the Left claims they're Against,so it's the I can do it but you can't Game huh,the Left should practice what they preach,I tried to watch SNL,&amp;it's Sad what it used to be to now","Twitter for Android",1,"Alabama",-0.2687625
"x943361748635090945",2018-12-18 06:07:13,"MabryAtl","@realDonaldTrump Where's your alternative healthcare plan, @realDonaldTrump? You've had 2 years to come up with something.... ANYTHING. Anything? No?
#healthcare #TrumpFail #ACA","Twitter for iPad",1,"Alabama",0
"x943361748635090945",2018-12-18 06:04:32,"MabryAtl","@realDonaldTrump You somehow failed to mention the 5 billion dollars of US #taxpayer dollars this bailout of broke #farmers will cost we the people. I'm sure this was a simple oversight, @realDonaldTrump, and not an attempt to sidestep this glaring failure of your #tariff fiasco. #TrumpFail","Twitter for iPad",1,"Alabama",0.0166944346342004
"x943361748635090945",2018-12-18 06:00:16,"MabryAtl","@realDonaldTrump The world, @realDonaldTrump, does not play by your fantasy league rules.
#RealityCheck","Twitter for iPad",1,"Alabama",-0.118144556035541
"x873952987890278402",2018-12-18 06:02:00,"JamesTu77716461","@TomFitton @_Santa_Barbara @realDonaldTrump @WashTimes Tom, Thank You and your team for all the hard work, time, and dedication y’all put into saving our GREAT NATION! @TomFitton","Twitter for iPhone",3,"Alabama",0.241539981228217
"x873952987890278402",2018-12-18 06:02:00,"JamesTu77716461","@TomFitton @_Santa_Barbara @realDonaldTrump @WashTimes Tom, Thank You and your team for all the hard work, time, and dedication y’all put into saving our GREAT NATION! @TomFitton","Twitter for iPhone",3,"Alabama",0.241539981228217
"x873952987890278402",2018-12-18 06:02:00,"JamesTu77716461","@TomFitton @_Santa_Barbara @realDonaldTrump @WashTimes Tom, Thank You and your team for all the hard work, time, and dedication y’all put into saving our GREAT NATION! @TomFitton","Twitter for iPhone",3,"Alabama",0.241539981228217
"x1041879808324628480",2018-12-18 06:01:12,"dave90211248","@realDonaldTrump You're a sleezy operator who engages in corrupt behavior. Quit crying like a baby. You ran for president and let the Russians help you, and you should have expected this. It's payback for the decades of dishonesty and crime.","Twitter for iPad",1,"Alabama",-0.212445911236657
"x2865937190",2018-12-18 05:57:29,"csm615","@Stevietalk @realDonaldTrump I got you.  The person in the White House is too intellectually inept to know the difference.  It's like trying to explain to a 10 year old (who may have a better understanding).  God Bless America!!!","Twitter Web Client",1,"Alabama",0.264936119523828
"x2865937190",2018-12-18 06:00:37,"csm615","@GatorFalconFan @siavm @realDonaldTrump The zero bar was set as of 2016 Pres. election.  A change has got to come - soon.","Twitter Web Client",4,"Alabama",0
"x2865937190",2018-12-18 06:00:37,"csm615","@GatorFalconFan @siavm @realDonaldTrump The zero bar was set as of 2016 Pres. election.  A change has got to come - soon.","Twitter Web Client",4,"Alabama",0
"x2865937190",2018-12-18 06:00:37,"csm615","@GatorFalconFan @siavm @realDonaldTrump The zero bar was set as of 2016 Pres. election.  A change has got to come - soon.","Twitter Web Client",4,"Alabama",0
"x2865937190",2018-12-18 06:00:37,"csm615","@GatorFalconFan @siavm @realDonaldTrump The zero bar was set as of 2016 Pres. election.  A change has got to come - soon.","Twitter Web Client",4,"Alabama",0
"x846171737045766146",2018-12-18 05:52:54,"Timothy11033510","@realDonaldTrump This is free country for world not just us.","Twitter for Android",1,"Alabama",0.158113883008419
"x846171737045766146",2018-12-18 05:58:29,"Timothy11033510","@realDonaldTrump To free persecution like we did with Endland not to build a wall to keep people out what's next no more flyers  in or out of the country","Twitter for Android",1,"Alabama",0.0742781352708207
"x339271601",2018-12-18 05:40:34,"GlennMatlock","@RedNationRising @realDonaldTrump Red Nation is a solid patriot.","Twitter for iPad",1,"Alabama",0.300520382004283
"x731628467981303808",2018-12-18 05:38:04,"jasondotgov","@jennajash @realDonaldTrump @UnfollowTrump This is great. Following. We need a date where everyone unfollows him. Show a huge dip in his followers","Twitter for iPhone",2,"Alabama",0.0937463055286735
"x731628467981303808",2018-12-18 05:38:04,"jasondotgov","@jennajash @realDonaldTrump @UnfollowTrump This is great. Following. We need a date where everyone unfollows him. Show a huge dip in his followers","Twitter for iPhone",2,"Alabama",0.0937463055286735
"x731628467981303808",2018-12-18 05:35:02,"jasondotgov","#theunfollowing: On December 31st we hit .@realDonaldTrump where it hurts - his ego. Wouldn’t it be great if he woke up on New Years to a million less followers? Two million?","Twitter for iPhone",17.6256002666515,"Alabama",-0.0160800450296234
"x731628467981303808",2018-12-18 05:35:02,"jasondotgov","#theunfollowing: On December 31st we hit .@realDonaldTrump where it hurts - his ego. Wouldn’t it be great if he woke up on New Years to a million less followers? Two million?","Twitter for iPhone",17.6256002666515,"Alabama",-0.0160800450296234
"x731628467981303808",2018-12-18 05:35:02,"jasondotgov","#theunfollowing: On December 31st we hit .@realDonaldTrump where it hurts - his ego. Wouldn’t it be great if he woke up on New Years to a million less followers? Two million?","Twitter for iPhone",17.6256002666515,"Alabama",-0.0160800450296234
"x731628467981303808",2018-12-18 05:35:02,"jasondotgov","#theunfollowing: On December 31st we hit .@realDonaldTrump where it hurts - his ego. Wouldn’t it be great if he woke up on New Years to a million less followers? Two million?","Twitter for iPhone",17.6256002666515,"Alabama",-0.0160800450296234
"x731628467981303808",2018-12-18 05:35:02,"jasondotgov","#theunfollowing: On December 31st we hit .@realDonaldTrump where it hurts - his ego. Wouldn’t it be great if he woke up on New Years to a million less followers? Two million?","Twitter for iPhone",17.6256002666515,"Alabama",-0.0160800450296234
"x731628467981303808",2018-12-18 05:35:02,"jasondotgov","#theunfollowing: On December 31st we hit .@realDonaldTrump where it hurts - his ego. Wouldn’t it be great if he woke up on New Years to a million less followers? Two million?","Twitter for iPhone",17.6256002666515,"Alabama",-0.0160800450296234
"x731628467981303808",2018-12-18 05:35:02,"jasondotgov","#theunfollowing: On December 31st we hit .@realDonaldTrump where it hurts - his ego. Wouldn’t it be great if he woke up on New Years to a million less followers? Two million?","Twitter for iPhone",17.6256002666515,"Alabama",-0.0160800450296234
"x731628467981303808",2018-12-18 05:35:02,"jasondotgov","#theunfollowing: On December 31st we hit .@realDonaldTrump where it hurts - his ego. Wouldn’t it be great if he woke up on New Years to a million less followers? Two million?","Twitter for iPhone",17.6256002666515,"Alabama",-0.0160800450296234
"x731628467981303808",2018-12-18 05:35:02,"jasondotgov","#theunfollowing: On December 31st we hit .@realDonaldTrump where it hurts - his ego. Wouldn’t it be great if he woke up on New Years to a million less followers? Two million?","Twitter for iPhone",17.6256002666515,"Alabama",-0.0160800450296234
"x731628467981303808",2018-12-18 05:35:02,"jasondotgov","#theunfollowing: On December 31st we hit .@realDonaldTrump where it hurts - his ego. Wouldn’t it be great if he woke up on New Years to a million less followers? Two million?","Twitter for iPhone",17.6256002666515,"Alabama",-0.0160800450296234
"x731628467981303808",2018-12-18 05:35:02,"jasondotgov","#theunfollowing: On December 31st we hit .@realDonaldTrump where it hurts - his ego. Wouldn’t it be great if he woke up on New Years to a million less followers? Two million?","Twitter for iPhone",17.6256002666515,"Alabama",-0.0160800450296234
"x731628467981303808",2018-12-18 05:35:02,"jasondotgov","#theunfollowing: On December 31st we hit .@realDonaldTrump where it hurts - his ego. Wouldn’t it be great if he woke up on New Years to a million less followers? Two million?","Twitter for iPhone",17.6256002666515,"Alabama",-0.0160800450296234
"x731628467981303808",2018-12-18 05:35:02,"jasondotgov","#theunfollowing: On December 31st we hit .@realDonaldTrump where it hurts - his ego. Wouldn’t it be great if he woke up on New Years to a million less followers? Two million?","Twitter for iPhone",17.6256002666515,"Alabama",-0.0160800450296234
"x731628467981303808",2018-12-18 05:35:02,"jasondotgov","#theunfollowing: On December 31st we hit .@realDonaldTrump where it hurts - his ego. Wouldn’t it be great if he woke up on New Years to a million less followers? Two million?","Twitter for iPhone",17.6256002666515,"Alabama",-0.0160800450296234
"x731628467981303808",2018-12-18 05:35:02,"jasondotgov","#theunfollowing: On December 31st we hit .@realDonaldTrump where it hurts - his ego. Wouldn’t it be great if he woke up on New Years to a million less followers? Two million?","Twitter for iPhone",17.6256002666515,"Alabama",-0.0160800450296234
"x731628467981303808",2018-12-18 05:35:02,"jasondotgov","#theunfollowing: On December 31st we hit .@realDonaldTrump where it hurts - his ego. Wouldn’t it be great if he woke up on New Years to a million less followers? Two million?","Twitter for iPhone",17.6256002666515,"Alabama",-0.0160800450296234
"x731628467981303808",2018-12-18 05:35:02,"jasondotgov","#theunfollowing: On December 31st we hit .@realDonaldTrump where it hurts - his ego. Wouldn’t it be great if he woke up on New Years to a million less followers? Two million?","Twitter for iPhone",17.6256002666515,"Alabama",-0.0160800450296234
"x708294957501714432",2018-12-18 05:31:08,"BluePixie3","@realDonaldTrump Today you are one day closer to impeachment. 
One day closer to being out of office. 
One day closer to jail.","Twitter for iPhone",1,"Alabama",-0.220450310333617
"x37809623",2018-12-18 05:30:56,"kudzowt","@davidaxelrod @realDonaldTrump Russia's money is more important to Donald Trump than America's democracy.","Twitter for Android",1,"Alabama",0.734977759998429
"x61053198",2018-12-18 05:29:46,"bythehue","@ProudResister @protesting2016 @realDonaldTrump no resigning and pardoning
serves out of this term, then gets indicted, then first former president to do prison time","Twitter Web Client",1,"Alabama",0.0625543242171224
"x175512063",2018-12-18 05:28:37,"basicm22","@politvidchannel @realDonaldTrump He is just too stupid for words.","Twitter for Android",1,"Alabama",-0.333333333333333
"x960300666773061633",2018-12-18 05:22:01,"kimberly_kertis","I like it a lot. We need the TRUTH and the lyrics give us that. I even like the tune. Maybe @realDonaldTrump  will play it at one of his rallies. Then the lyrics will need to be updated after his 2nd term. Keep American Great!!!🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/cwu5IK11vO","Twitter for Android",1,"Alabama",0.184247410892554
"x815851989011550209",2018-12-18 08:26:04,"dennisw52878001","@CillizzaCNN simple... its all a strategy. @RudyGiuliani and @StephenMillerAL are stooges, unleashed with looney responses and proclamations. then, when @realDonaldTrump dishes out, he sounds ‘reasonable’ and ‘accurate’.. by comparison.","Twitter for iPhone",1,"Alaska",0.0758007081760642
"x757400316060979200",2018-12-18 08:25:51,"paulampdx","@tnkdriver @SenJeffMerkley @predictionmonk @realDonaldTrump And you know this....how?🤔
Let me guess!🙋 You work there. Or you know someone who does, or you have ""insider info"". Right🙄 Only experts on Twitter🤣 Truth is, you don't know. And even if you found out it WASN'T a stretch...it wouldn't make one damn bit of difference to you.","Twitter for Android",1,"Alaska",0.125254498092589
"x2944420999",2018-12-18 08:25:32,"54fa2158eaf1453","@dspatrol @realDonaldTrump A search warrant that was not easy to just have handed. They had to have tons of evidence for a judge to grant such a full scale search warrant.","Twitter for Android",1,"Alaska",-0.0520144741461669
"x1168549868",2018-12-18 08:24:41,"chriselliott252","@realDonaldTrump Shut down government for 3 months. And you got wall and carpet too. The Trumpster finds a way.","Twitter for Android",1,"Alaska",-0.298988506967591
"x2542706701",2018-12-18 08:24:16,"annmariespetaup","@realDonaldTrump It’s NOT just the farmers that are hurt by your Inability to do a deal. China is now buying pork and soybeans from some one else. The people that pack&amp; ship, that they buy from, and they buy from. Have someone read this to you.  https://t.co/PIHtFnz5TP","Twitter for iPhone",1,"Alaska",-0.133635144229994
"x1051935219253620736",2018-12-18 08:21:11,"MyaTuesday","@lltwing @JerseyJohnnyZ @justinamash @TheRickWilson @POTUS @realDonaldTrump Taxes are the opposite of freedom for the taxpayer. 

#taxationistheft","Twitter for Android",1,"Alaska",0.105671703386801
"x118606420",2018-12-18 08:20:31,"justaskosh","Please make clear herein:
Keeping: coverage of prior med conditions, opioid treatment &amp; the rest of the items #SchumerLied about.
@JudgeJeanine 
#Unbelievable #UninformedVoters
#GetInformed #Obamacare #KeepTexasRuling #ccot #tcot #Medicare #SocializedMedicine #FreeMarketSolutions https://t.co/JGVAoNZlYR","Twitter for iPhone",1,"Alaska",0.0429296649385514
"x118606420",2018-12-18 08:11:44,"justaskosh","@realDonaldTrump Please make clear herein:
Keeping coverage of prior med conditions, opioid treatment, &amp; the rest of the items #SchumerLied about.
@JudgeJeanine 
#Unbelievable #UninformedVoters
#GetInformed #Obamacare #KeepTexasRuling #ccot #tcot #Medicare #SocializedMedicine #FreeMarketSolutions","Twitter for iPhone",1,"Alaska",0.0233194271808339
"x737535261324640262",2018-12-18 08:19:17,"MLeeBaxter1","@JimmyStreich @bknight53 @realDonaldTrump We're on it!  January is coming, and with it a new round of volunteer efforts to get this passed in more states.  We need a minimum of 98 more EC votes; no need for a constitutional amendment, either.

https://t.co/g1qMIjuH0e","Twitter Web Client",1,"Alaska",0.0526569284552981
"x31687470",2018-12-18 08:15:06,"ScottyODoggy","@AP Would this be the same college sportswear supplier that some US universities, who won’t support @realDonaldTrump because they claim he’s a “fascist”, purchase from? Hmmmm...","Twitter for iPad",1,"Alaska",0.0787630373570273
"x939938733641515008",2018-12-18 08:14:08,"Ubiquitini","@realDonaldTrump #DNC #GOP please shit or get off the pot already with regard to all of the indictments.  There is a country to run that is way more important than politics.  Mr. President please make Hillary the Sec. of State like Obama, so we can move on, as Obama did.  #MAGA #KAG","Twitter Web Client",1,"Alaska",0.246526442867793
"x126528611",2018-12-18 08:13:27,"SweetBudman","@FernandoCH1994 @realDonaldTrump Now Fernando, did you type this tweet one handed. Be honest.","Twitter for iPhone",1,"Alaska",0.28939387817473
"x126528611",2018-12-18 07:39:44,"SweetBudman","@Fumblecia32 @realDonaldTrump Sorry to burst your opinion bubble.  In fact, current farm policy allocates two out of every three farm subsidy dollars to the top 10 percent of subsidy recipients while completely shutting 60 percent of farmers out of subsidy programs.","Twitter for iPhone",1,"Alaska",-0.0300166244896166
"x57561705",2018-12-18 08:07:43,"LianeMahugh","@HillReporter But why should they? @realDonaldTrump said Mexico was going to pay for the wall!","Twitter for iPhone",1,"Alaska",-0.0172561169032264
"x57561705",2018-12-18 08:06:09,"LianeMahugh","@NBCNews How about for the thousands of children locked up in cages, separated from their parents, and absolutely terrified for their fates, these last few days before Christmas. How about that @realDonaldTrump ? Do you have a heart, or is it just a cold, black rock?","Twitter for iPhone",1,"Alaska",-0.193528695663424
"x818652783414939648",2018-12-18 08:06:48,"MargieKoenig1","@roizlcl29 @wattsrunning @realDonaldTrump What is your point? I'm not understanding.","Twitter for Android",1,"Alaska",-0.315052149428109
"x815790473063251968",2018-12-18 08:05:46,"cindajnorton","@realDonaldTrump How does it feel to have 17 investigations (and counting) seeking the truth?  Can’t wait run to see what happens now...","Twitter for iPhone",1,"Alaska",0.0970083823896406
"x815790473063251968",2018-12-18 07:49:43,"cindajnorton","@realDonaldTrump Is our country better with you as the leader?  Nope.  So simple and I can only pray that the few that still support you can see the truth.  Soon.","Twitter for iPhone",2,"Alaska",0.195537049721399
"x815790473063251968",2018-12-18 07:49:43,"cindajnorton","@realDonaldTrump Is our country better with you as the leader?  Nope.  So simple and I can only pray that the few that still support you can see the truth.  Soon.","Twitter for iPhone",2,"Alaska",0.195537049721399
"x929064606898761729",2018-12-18 08:05:10,"SteveMo42261978","#realDonaldTrump 
#MuellerIsComing 
Merry Christmas Donald https://t.co/NzLsLLKU9p","Twitter for Android",1,"Alaska",0.316227766016838
"x1849915939",2018-12-18 08:03:38,"KittyBC","@realDonaldTrump  check IT out! LoL https://t.co/vLJZFYvkgM","Twitter for iPad",1,"Alaska",0
"x35332229",2018-12-18 08:03:38,"Markette88","@C3Twitty @realDonaldTrump So pretty much everyone is after the Trumps...😄","Twitter Web Client",1,"Alaska",0.407040315179981
"x325204285",2018-12-18 08:02:33,"barbara_1965","@realDonaldTrump SHS wrote this.","Twitter for iPhone",1,"Alaska",0
"x120240297",2018-12-18 08:01:09,"TmsiTweet","@medialunaau @realDonaldTrump Same end result.  What's wrong with you people?","Twitter for Android",1,"Alaska",-0.183028759188288
"x120240297",2018-12-18 08:02:11,"TmsiTweet","@realDonaldTrump Apparently an ""accident""  again.","Twitter for Android",1,"Alaska",-0.223606797749979
"x124312141",2018-12-18 07:59:08,"SBCress","@ProudResister @realDonaldTrump Yeah...sure she’s “concerned.”  All the way to the bank.","Twitter for iPad",1,"Alaska",-0.186366062554845
"x1020119522160697349",2018-12-18 07:58:32,"hairdi25","@BoomalayBoom @islandsoulqn @realDonaldTrump We need our own yellow vest thing, there are far too many ways this administration is screwing this country..","Twitter for iPhone",1,"Alaska",-0.426401432711221
"x2806127482",2018-12-18 07:57:48,"JDRcane","@realDonaldTrump Sure,  distract us with your dizzying intellect. https://t.co/FcmxvnDUht","Twitter for Android",1,"Alaska",-0.106111088664068
"x844604624128532480",2018-12-18 07:56:23,"bobharwatton","@thegarance @davidaxelrod @KennethBaer @realDonaldTrump This was countered by the very successful (for Trump) voter encouragement campaign by the Democrats - running Hillary Clinton.","Twitter Web Client",1,"Alaska",0.767522578880198
"x1012473579215044608",2018-12-18 07:53:31,"NGermit","@EdCarman1 @ResistMonsters @trulysarahwest @MrsRabbitResist @realDonaldTrump Hey Ed!  So do you trolls get paid by the tweet or is it straight shift work?  Since you are government contractors do you get good government benefits and pension?  Do you go into a central location or do you mostly troll from home?","Twitter for iPhone",3,"Alaska",0.055752013478828
"x1012473579215044608",2018-12-18 07:53:31,"NGermit","@EdCarman1 @ResistMonsters @trulysarahwest @MrsRabbitResist @realDonaldTrump Hey Ed!  So do you trolls get paid by the tweet or is it straight shift work?  Since you are government contractors do you get good government benefits and pension?  Do you go into a central location or do you mostly troll from home?","Twitter for iPhone",3,"Alaska",0.055752013478828
"x1012473579215044608",2018-12-18 07:53:31,"NGermit","@EdCarman1 @ResistMonsters @trulysarahwest @MrsRabbitResist @realDonaldTrump Hey Ed!  So do you trolls get paid by the tweet or is it straight shift work?  Since you are government contractors do you get good government benefits and pension?  Do you go into a central location or do you mostly troll from home?","Twitter for iPhone",3,"Alaska",0.055752013478828
"x797145400960421889",2018-12-18 07:53:05,"Theo_physicist","@realDonaldTrump @PeteHegseth @FoxNews This may be relevant. Not sure because I'm not up on the details. But someone should look.
https://t.co/dUdV5Bubyf","Twitter Lite",1,"Alaska",0.138867542300583
"x49410533",2018-12-18 07:48:49,"b6m","@Freedummies @Peggysuz2017 @realDonaldTrump That’s way too far over the top. You’re saying we all are evil, which I don’t buy. Stupid, selfish, ignorant in large part, yes. But not everyone. And the Nazi line doesn’t merit comment. That one’s just plain crazy.","Twitter Lite",1,"Alaska",-0.135024543171019
"x272233435",2018-12-18 07:47:26,"SixtyCycles","@realDonaldTrump I can't take any more of this winning. Please stop.","Twitter Web Client",1,"Alaska",0.437132034355964
"x840342499",2018-12-18 07:42:43,"James17783734","@realDonaldTrump @FoxNews Fake tweets","Twitter for iPhone",1,"Alaska",-0.375
